Asset ID,Asset Type,Purchase Date,Lifecycle Status,Maintenance Cost,Replacement Cost
A9207,Desktop,2020-06-01,Disposed,2694.19,539.32
A9208,Printer,2023-07-12,Disposed,1405.38,4044.26
A9209,Switch,2021-12-22,Active,3265.94,1091.1
A9210,Desktop,2021-07-21,In Maintenance,607.75,8211.11
A9211,Desktop,2024-05-25,In Maintenance,910.66,7602.06
A9212,Router,2020-04-08,Active,3816.22,9160.44
A9213,Server,2020-09-02,In Maintenance,2025.16,688.1
A9214,Router,2021-11-26,Active,2612.92,9509.07
A9215,Router,2019-08-15,In Maintenance,200.52,7771.12
A9216,Printer,2022-08-30,In Maintenance,2795.29,7142.25
A9217,Switch,2019-10-17,In Maintenance,4564.49,1485.15
A9218,Desktop,2019-09-25,Disposed,1482.77,2783.77
A9219,Printer,2023-09-19,Active,1479.33,9325.69
A9220,Switch,2022-10-04,In Maintenance,2646.73,5477.01
A9221,Printer,2020-03-14,In Maintenance,4467.01,4061.77
A9222,Desktop,2019-12-15,Disposed,2086.15,7660.41
A9223,Server,2021-08-19,In Maintenance,4042.38,7737.98
A9224,Switch,2019-08-20,In Maintenance,2240.0,2817.88
A9225,Router,2021-03-28,In Maintenance,1385.35,9250.19
A9226,Switch,2024-01-28,Retired,1572.9,846.95
A9227,Laptop,2020-04-23,In Maintenance,1083.96,7457.64
A9228,Switch,2020-07-06,In Maintenance,4449.04,2024.43
A9229,Server,2019-07-27,Retired,2094.17,8570.8
A9230,Laptop,2022-01-14,Retired,2790.27,8961.85
A9231,Laptop,2019-10-29,Active,4914.91,7938.9
A9232,Printer,2022-05-03,Retired,592.97,6079.75
A9233,Router,2020-10-31,Active,4283.04,7912.0
A9234,Server,2019-09-08,Retired,2687.65,6960.5
A9235,Router,2019-11-12,Retired,3217.34,1248.8
A9236,Printer,2023-02-09,Disposed,3242.72,4039.73
A9237,Router,2021-12-21,Disposed,1110.45,1392.43
A9238,Router,2022-11-05,Retired,4011.89,7973.84
A9239,Desktop,2022-12-02,Disposed,4518.8,5440.08
A9240,Desktop,2022-07-19,In Maintenance,145.24,7744.31
A9241,Printer,2020-03-27,Active,163.73,4135.02
A9242,Desktop,2023-12-25,Disposed,2809.37,9340.99
A9243,Desktop,2020-12-08,Active,4054.48,9984.91
A9244,Router,2022-12-24,Retired,1486.56,7108.29
A9245,Server,2020-05-26,In Maintenance,1080.45,728.25
A9246,Printer,2019-07-13,In Maintenance,1793.07,4318.07
A9247,Desktop,2020-10-12,Retired,4626.76,3322.28
A9248,Laptop,2023-03-12,Disposed,4592.47,7725.55
A9249,Desktop,2023-11-12,Retired,1548.98,4350.05
A9250,Server,2020-01-24,Retired,457.89,8846.67
A9251,Switch,2020-07-17,Retired,4174.06,2297.27
A9252,Switch,2023-01-10,Disposed,4927.6,7235.11
A9253,Printer,2019-12-17,In Maintenance,2549.2,1649.07
A9254,Laptop,2021-05-07,Disposed,1176.08,4865.41
A9255,Laptop,2020-10-18,Disposed,2617.71,6713.37
A9256,Server,2020-05-29,Retired,2044.63,9571.12
A9257,Laptop,2019-10-08,Disposed,2923.21,3526.22
A9258,Router,2019-10-06,Retired,3371.82,747.77
A9259,Printer,2022-04-27,Disposed,2531.94,5366.4
A9260,Desktop,2021-07-19,In Maintenance,952.52,8921.46
A9261,Laptop,2022-05-13,Active,623.5,7634.61
A9262,Desktop,2019-11-27,Retired,2176.96,8737.87
A9263,Desktop,2021-12-13,Retired,4797.62,5478.83
A9264,Desktop,2019-08-31,Disposed,1137.44,5670.54
A9265,Switch,2022-04-14,In Maintenance,4430.48,6793.68
A9266,Laptop,2019-09-08,Active,4539.26,6412.17
A9267,Desktop,2020-06-30,Retired,985.7,4553.44
A9268,Laptop,2023-07-05,Active,1708.34,1896.62
A9269,Desktop,2022-07-27,Retired,2513.15,9913.47
A9270,Laptop,2020-05-04,In Maintenance,450.91,7760.94
A9271,Printer,2024-04-09,Active,4675.6,8197.04
A9272,Switch,2020-05-05,In Maintenance,2490.03,7482.12
A9273,Switch,2019-08-20,In Maintenance,246.22,6913.03
A9274,Desktop,2023-05-22,Retired,200.75,5854.52
A9275,Server,2024-01-31,Retired,1850.49,7637.16
A9276,Laptop,2021-07-04,Retired,1429.1,3431.81
A9277,Desktop,2021-12-26,Disposed,3757.94,9370.98
A9278,Switch,2021-07-13,In Maintenance,3068.09,1076.23
A9279,Router,2021-09-24,Active,1473.95,2225.89
A9280,Switch,2019-12-19,Active,4182.58,5158.32
A9281,Printer,2020-10-10,Retired,4896.68,8543.75
A9282,Laptop,2020-02-24,In Maintenance,607.79,3890.49
A9283,Laptop,2021-06-20,Retired,3461.9,808.49
A9284,Router,2023-11-25,Retired,1369.48,2000.76
A9285,Printer,2022-12-14,Retired,2404.85,6904.69
A9286,Router,2023-02-20,In Maintenance,1118.65,6597.62
A9287,Printer,2020-11-02,Active,3440.29,3814.42
A9288,Router,2021-08-11,Active,2768.23,3871.95
A9289,Desktop,2023-09-30,In Maintenance,582.72,4316.69
A9290,Server,2023-10-27,Disposed,4828.27,8321.43
A9291,Desktop,2019-12-12,Active,2605.33,3026.06
A9292,Router,2019-12-05,Retired,3577.83,2116.87
A9293,Laptop,2021-10-05,Disposed,2453.5,7744.93
A9294,Router,2023-02-13,Disposed,4054.64,6894.68
A9295,Laptop,2022-09-15,In Maintenance,372.29,2394.59
A9296,Desktop,2022-01-30,Active,3013.55,8890.44
A9297,Laptop,2020-02-28,Disposed,3517.85,1373.74
A9298,Router,2019-09-24,In Maintenance,4374.19,7878.02
A9299,Laptop,2023-07-19,Disposed,3804.13,742.84
A9300,Switch,2021-03-24,Retired,1763.32,3924.05
A9301,Printer,2023-07-28,In Maintenance,821.84,2198.4
A9302,Switch,2020-08-21,Active,4664.05,2278.92
A9303,Server,2024-04-30,Disposed,585.12,7939.82
A9304,Router,2021-09-22,Retired,4846.37,9881.21
A9305,Printer,2020-01-25,In Maintenance,3419.15,8815.31
A9306,Desktop,2023-11-12,Active,3579.67,4890.05
A9307,Printer,2020-06-04,In Maintenance,3370.54,2510.77
A9308,Printer,2020-11-11,Disposed,3747.55,5903.34
A9309,Desktop,2020-05-20,Retired,2025.53,9298.34
A9310,Server,2022-09-03,Active,3479.53,6023.92
A9311,Laptop,2020-07-29,Active,4341.78,8371.86
A9312,Router,2024-04-15,Retired,197.63,2958.47
A9313,Router,2023-05-26,Disposed,3169.47,6071.17
A9314,Switch,2023-03-24,Disposed,1576.29,5199.89
A9315,Laptop,2021-05-12,Active,229.22,5002.07
A9316,Desktop,2024-03-09,Active,4149.89,3137.03
A9317,Laptop,2023-06-25,Active,4858.38,6472.46
A9318,Server,2023-01-15,Active,3658.78,511.18
A9319,Server,2022-08-13,Retired,2947.63,5083.3
A9320,Printer,2021-11-27,In Maintenance,2043.03,1765.06
A9321,Switch,2020-10-24,In Maintenance,4996.89,5374.95
A9322,Printer,2021-11-16,Retired,3018.14,7597.84
A9323,Server,2021-09-25,In Maintenance,1330.45,1994.66
A9324,Server,2022-10-17,Disposed,878.02,1415.32
A9325,Desktop,2021-04-03,Active,3117.96,3011.61
A9326,Server,2024-01-07,In Maintenance,1232.92,3877.69
A9327,Router,2023-11-23,In Maintenance,3237.82,3431.94
A9328,Server,2022-11-22,Disposed,211.06,5340.69
A9329,Router,2024-02-26,Retired,3647.32,2183.22
A9330,Switch,2022-03-08,In Maintenance,4099.73,7414.38
A9331,Printer,2022-01-13,Retired,4604.0,764.71
A9332,Router,2020-02-23,Active,2004.52,8539.34
A9333,Printer,2024-04-13,Active,2035.69,6324.24
A9334,Router,2020-06-10,Retired,3198.37,5315.64
A9335,Desktop,2022-06-09,In Maintenance,3725.97,570.27
A9336,Switch,2021-03-23,In Maintenance,878.82,6526.59
A9337,Server,2024-04-11,Disposed,2483.17,1174.71
A9338,Switch,2023-10-11,In Maintenance,133.18,8973.0
A9339,Desktop,2019-08-20,Retired,2690.83,9780.11
A9340,Server,2024-05-09,Disposed,3605.12,2112.27
A9341,Router,2023-06-29,Disposed,1358.3,4589.54
A9342,Server,2024-04-17,Active,2540.21,4928.69
A9343,Laptop,2022-01-09,Active,3609.63,2715.66
A9344,Router,2022-11-18,Retired,1782.02,1704.27
A9345,Desktop,2023-08-03,Active,4775.22,4091.55
A9346,Laptop,2021-08-19,Active,3316.76,6031.75
A9347,Server,2024-04-07,In Maintenance,677.09,5101.62
A9348,Printer,2023-01-02,Active,2943.9,6518.79
A9349,Laptop,2022-01-23,In Maintenance,2798.7,5095.99
A9350,Laptop,2023-08-29,Disposed,1527.87,7099.45
A9351,Laptop,2020-11-22,In Maintenance,1241.78,615.3
A9352,Desktop,2024-04-15,Disposed,634.36,989.85
A9353,Laptop,2022-07-21,In Maintenance,1034.34,8603.4
A9354,Server,2021-06-23,Disposed,549.44,4564.37
A9355,Laptop,2023-09-02,Retired,3532.73,3930.99
A9356,Printer,2022-09-28,Retired,1374.93,6802.89
A9357,Server,2024-05-08,Retired,2545.35,7544.86
A9358,Laptop,2022-10-22,Active,4066.36,7471.71
A9359,Router,2022-06-01,In Maintenance,2022.97,6655.51
A9360,Printer,2019-10-01,Retired,2681.97,9120.36
A9361,Desktop,2022-10-11,Retired,3588.87,6477.43
A9362,Printer,2021-12-10,Active,144.23,7675.3
A9363,Printer,2021-12-15,In Maintenance,2587.49,3980.04
A9364,Server,2022-03-12,Retired,2974.18,2081.34
A9365,Printer,2022-06-05,Disposed,2748.26,2110.69
A9366,Desktop,2021-05-11,Disposed,653.15,8636.88
A9367,Switch,2021-04-01,Retired,1989.29,4295.99
A9368,Printer,2021-12-13,Active,2638.87,7986.3
A9369,Laptop,2021-12-24,Disposed,2307.94,1084.25
A9370,Printer,2024-01-01,In Maintenance,4310.61,8010.42
A9371,Printer,2023-12-10,In Maintenance,3290.38,3489.84
A9372,Switch,2022-05-30,Retired,930.13,6389.45
A9373,Laptop,2022-01-07,In Maintenance,684.95,1603.38
A9374,Switch,2024-03-25,Retired,2278.3,8923.41
A9375,Laptop,2020-10-21,In Maintenance,4817.35,8449.39
A9376,Switch,2020-02-19,Disposed,4502.55,4204.02
A9377,Laptop,2020-02-15,Active,3360.31,3131.76
A9378,Desktop,2022-03-03,In Maintenance,3867.63,1109.57
A9379,Server,2021-04-14,Active,146.02,2222.23
A9380,Printer,2023-11-08,Retired,3043.15,9554.16
A9381,Desktop,2023-05-17,Active,1109.14,2135.69
A9382,Printer,2021-12-01,Active,1180.27,7012.87
A9383,Switch,2021-01-19,Active,3429.76,6635.21
A9384,Server,2020-05-22,In Maintenance,169.94,2443.35
A9385,Router,2022-12-14,Retired,2159.84,3503.0
A9386,Server,2020-02-03,Retired,4259.49,9135.6
A9387,Desktop,2020-03-01,Disposed,2960.55,9318.77
A9388,Printer,2021-05-18,In Maintenance,4070.84,2173.43
A9389,Laptop,2022-02-20,In Maintenance,2920.27,580.27
A9390,Router,2020-06-30,Active,2017.07,6686.49
A9391,Router,2020-01-27,Disposed,1906.11,2992.45
A9392,Router,2022-10-29,Active,835.42,4622.09
A9393,Router,2019-11-20,In Maintenance,3856.71,9280.91
A9394,Switch,2024-05-31,Disposed,4813.38,9433.92
A9395,Printer,2020-05-01,Active,824.01,4002.68
A9396,Server,2021-01-25,Disposed,3163.04,5922.03
A9397,Switch,2022-10-15,In Maintenance,2243.47,2904.16
A9398,Server,2022-04-08,Active,4130.75,3138.87
A9399,Switch,2020-04-07,In Maintenance,503.25,6948.14
A9400,Switch,2022-09-15,In Maintenance,4040.44,5191.43
A9401,Server,2021-02-14,Retired,357.4,3752.15
A9402,Desktop,2023-06-11,Retired,2931.94,6418.7
A9403,Server,2020-07-20,Active,806.2,3580.63
A9404,Desktop,2022-07-04,Active,3211.25,7138.56
A9405,Router,2021-07-24,Disposed,981.64,1977.43
A9406,Switch,2021-05-01,Retired,2850.11,2992.21
A9407,Printer,2022-08-25,Disposed,2172.32,3998.96
A9408,Desktop,2020-11-24,Retired,1730.71,6216.64
A9409,Printer,2023-08-08,In Maintenance,252.1,8582.1
A9410,Router,2019-08-15,Active,2421.33,5634.95
A9411,Laptop,2021-10-23,In Maintenance,3736.27,2564.79
A9412,Printer,2023-08-16,Active,4223.76,7660.59
A9413,Server,2023-04-01,In Maintenance,2303.73,3201.91
A9414,Desktop,2023-09-02,In Maintenance,1969.67,681.27
A9415,Router,2022-09-24,Retired,818.42,9915.68
A9416,Switch,2023-07-28,In Maintenance,2459.9,2403.89
A9417,Printer,2023-03-22,Disposed,2675.92,4384.38
A9418,Laptop,2024-01-28,In Maintenance,2591.13,9169.57
A9419,Switch,2024-01-27,Active,1890.87,4573.61
A9420,Laptop,2021-04-20,In Maintenance,495.43,9014.18
A9421,Laptop,2020-01-05,Retired,314.53,8545.27
A9422,Server,2019-12-13,In Maintenance,2764.09,2813.03
A9423,Laptop,2019-11-15,Active,345.12,9081.36
A9424,Desktop,2019-09-28,Disposed,1485.01,8526.42
A9425,Desktop,2022-08-24,In Maintenance,4693.29,9045.91
A9426,Server,2024-01-14,Retired,2985.97,541.59
A9427,Server,2022-12-19,Active,151.1,7613.72
A9428,Desktop,2021-04-03,Disposed,362.83,4497.31
A9429,Printer,2023-03-18,Active,904.07,6860.16
A9430,Desktop,2024-03-21,Disposed,2648.56,3736.74
A9431,Switch,2023-08-09,Active,2038.04,3286.78
A9432,Switch,2019-10-16,Retired,4755.57,3391.03
A9433,Printer,2023-06-01,Retired,4768.3,9145.57
A9434,Switch,2024-04-07,Active,3529.59,8359.52
A9435,Printer,2021-06-14,Retired,2426.72,7507.53
A9436,Laptop,2022-12-18,Active,1184.47,7864.29
A9437,Printer,2021-01-22,In Maintenance,2110.18,7209.66
A9438,Switch,2021-02-06,Active,3091.25,2313.8
A9439,Router,2023-11-13,Retired,2397.41,4763.48
A9440,Router,2023-06-03,In Maintenance,562.4,2538.97
A9441,Server,2020-11-29,Active,160.62,540.42
A9442,Printer,2021-05-06,In Maintenance,2633.94,3647.15
A9443,Server,2022-08-07,Active,4752.1,9002.39
A9444,Desktop,2020-02-24,In Maintenance,875.34,6203.52
A9445,Printer,2023-01-25,Active,3787.62,6645.34
A9446,Laptop,2020-06-14,Retired,2290.63,7558.02
A9447,Laptop,2021-06-17,Active,2953.11,8735.62
A9448,Printer,2021-08-08,Disposed,2327.55,7977.92
A9449,Laptop,2023-01-28,Disposed,4334.28,5130.78
A9450,Desktop,2022-02-12,Retired,3336.3,5016.35
A9451,Printer,2023-02-21,Active,4674.14,9228.17
A9452,Switch,2023-09-04,Active,3902.27,1691.08
A9453,Switch,2024-06-15,Active,191.25,9795.92
A9454,Router,2022-06-20,In Maintenance,797.8,9195.74
A9455,Switch,2022-11-30,Disposed,215.12,2352.49
A9456,Printer,2021-02-17,Retired,571.64,895.08
A9457,Desktop,2021-05-12,Disposed,990.45,5999.13
A9458,Desktop,2021-12-28,Active,4983.67,7592.45
A9459,Desktop,2024-02-23,In Maintenance,2358.77,9466.84
A9460,Switch,2020-06-17,Active,1266.9,8060.11
A9461,Laptop,2020-03-05,Active,2215.24,4176.36
A9462,Router,2022-05-22,Retired,3621.67,8265.07
A9463,Router,2021-03-14,Active,4197.72,3444.2
A9464,Desktop,2021-04-04,Disposed,2186.01,8120.03
A9465,Server,2021-06-10,In Maintenance,4829.73,3238.67
A9466,Router,2020-09-19,Retired,2564.72,6592.59
A9467,Printer,2020-07-12,Active,4000.66,4138.81
A9468,Server,2024-02-11,Active,1364.61,8932.69
A9469,Switch,2020-02-24,Active,2458.92,3972.11
A9470,Printer,2020-08-23,Active,2195.69,6596.16
A9471,Switch,2020-11-05,In Maintenance,3074.91,9265.13
A9472,Desktop,2019-11-18,In Maintenance,4680.54,2929.68
A9473,Desktop,2023-11-28,Disposed,463.56,3476.53
A9474,Server,2022-05-23,In Maintenance,2481.81,6960.54
A9475,Desktop,2022-08-06,Disposed,1589.21,8292.04
A9476,Server,2023-02-10,Active,3716.68,7409.81
A9477,Switch,2023-12-28,Disposed,1543.2,8351.19
A9478,Desktop,2022-06-07,Disposed,3199.99,5265.22
A9479,Desktop,2022-05-09,Active,692.17,6419.93
A9480,Switch,2019-09-23,Disposed,366.07,5450.54
A9481,Laptop,2020-12-05,In Maintenance,828.43,8825.12
A9482,Desktop,2020-05-20,Active,3473.2,6280.15
A9483,Server,2022-05-21,Retired,4022.46,3103.83
A9484,Server,2022-01-21,Disposed,1927.57,7748.65
A9485,Printer,2022-11-02,Active,551.5,7188.43
A9486,Printer,2020-01-09,In Maintenance,2410.21,6887.98
A9487,Router,2022-02-02,In Maintenance,816.83,4166.34
A9488,Laptop,2023-10-28,Active,3571.55,6924.72
A9489,Router,2023-03-07,Retired,3959.86,5348.38
A9490,Printer,2022-08-15,Disposed,1836.31,8306.23
A9491,Router,2024-06-20,Retired,3413.72,837.1
A9492,Desktop,2023-04-28,In Maintenance,1047.82,720.58
A9493,Desktop,2022-03-07,Active,4389.97,5363.96
A9494,Router,2020-12-14,Retired,1455.86,6781.6
A9495,Laptop,2022-08-27,In Maintenance,3461.06,791.63
A9496,Switch,2019-10-12,Active,3496.08,2476.28
A9497,Printer,2020-01-04,Disposed,2870.8,9466.51
A9498,Printer,2023-01-21,Disposed,4527.28,4646.2
A9499,Printer,2023-01-29,Disposed,1250.14,8149.53
A9500,Desktop,2024-01-20,Disposed,2426.77,889.5
A9501,Router,2020-05-06,Retired,4427.27,4279.6
A9502,Server,2021-02-04,Disposed,600.98,8643.24
A9503,Printer,2022-02-11,Disposed,994.52,8374.01
A9504,Printer,2022-07-08,Active,143.63,7296.01
A9505,Laptop,2020-02-24,Active,224.6,9353.78
A9506,Router,2024-06-27,In Maintenance,1577.88,9119.57
A9507,Desktop,2023-06-29,Retired,4133.44,6643.24
A9508,Switch,2020-07-19,Disposed,2920.62,6955.09
A9509,Laptop,2020-03-21,In Maintenance,2069.48,945.52
A9510,Server,2020-05-15,In Maintenance,2316.99,4897.42
A9511,Switch,2020-06-16,In Maintenance,976.54,4001.27
A9512,Server,2022-04-30,Disposed,3721.48,681.68
A9513,Desktop,2022-10-30,Retired,2175.38,4546.29
A9514,Laptop,2023-07-08,Active,2668.71,3605.07
A9515,Laptop,2021-02-09,In Maintenance,1265.6,4184.3
A9516,Switch,2020-03-28,Active,3367.23,9084.69
A9517,Laptop,2021-03-16,Active,3876.25,7372.37
A9518,Printer,2020-01-11,Disposed,2838.83,990.9
A9519,Printer,2021-02-28,Active,4799.05,1598.05
A9520,Router,2020-04-20,In Maintenance,4010.61,4155.28
A9521,Router,2022-07-13,Disposed,1604.84,7291.04
A9522,Server,2019-12-30,Retired,1814.35,3372.46
A9523,Desktop,2024-07-10,In Maintenance,2978.49,4767.25
A9524,Printer,2020-10-21,Disposed,1669.92,6184.53
A9525,Switch,2023-12-01,Retired,2885.71,519.15
A9526,Printer,2023-11-28,Active,1937.9,6589.73
A9527,Desktop,2023-03-07,Active,3398.22,9764.78
A9528,Desktop,2022-11-01,Disposed,2081.44,5662.31
A9529,Switch,2021-11-21,In Maintenance,2355.36,5830.98
A9530,Switch,2020-03-19,Active,2399.29,8639.74
A9531,Desktop,2020-01-08,Disposed,4346.9,4094.1
A9532,Printer,2021-11-07,Retired,2170.78,5265.46
A9533,Server,2022-11-28,Retired,1005.68,7353.96
A9534,Laptop,2020-06-17,In Maintenance,1959.93,5255.48
A9535,Laptop,2023-04-02,Disposed,3402.29,4451.48
A9536,Desktop,2019-07-20,Disposed,870.72,4006.41
A9537,Switch,2021-09-24,Retired,4641.75,4797.68
A9538,Printer,2020-09-15,Active,2146.42,3999.23
A9539,Server,2024-03-14,Retired,3789.28,7550.45
A9540,Switch,2022-08-22,Active,2935.31,2306.08
A9541,Switch,2023-08-30,Active,4914.85,7205.99
A9542,Switch,2022-12-01,In Maintenance,3891.65,3696.34
A9543,Laptop,2023-08-17,Active,3303.54,2694.88
A9544,Desktop,2020-09-18,Disposed,3487.56,4867.77
A9545,Desktop,2023-12-01,Disposed,3919.8,3296.97
A9546,Desktop,2023-03-08,Disposed,4152.0,9136.93
A9547,Desktop,2023-01-29,Active,4172.43,763.76
A9548,Desktop,2020-03-13,In Maintenance,4281.63,7459.92
A9549,Desktop,2019-10-01,In Maintenance,3653.06,1474.77
A9550,Desktop,2023-04-27,Retired,3434.57,7903.17
A9551,Router,2019-10-18,In Maintenance,3606.09,5225.79
A9552,Router,2023-09-25,Disposed,2364.32,8803.13
A9553,Router,2022-01-27,Active,4683.3,1758.98
A9554,Router,2020-11-21,Retired,3037.84,1061.42
A9555,Laptop,2019-10-27,In Maintenance,3249.11,5514.65
A9556,Router,2021-12-11,Disposed,1029.04,1145.1
A9557,Server,2024-03-04,Disposed,874.93,4748.81
A9558,Laptop,2022-12-14,Active,1289.13,8641.49
A9559,Server,2021-02-20,Active,4727.06,3208.56
A9560,Desktop,2021-01-21,Disposed,3452.5,9898.64
A9561,Printer,2021-12-16,In Maintenance,4696.11,1714.45
A9562,Printer,2019-10-06,In Maintenance,3308.45,8514.09
A9563,Router,2020-08-27,Active,1848.42,1076.62
A9564,Desktop,2020-11-17,Disposed,1393.72,3672.23
A9565,Router,2021-12-26,Retired,594.39,3705.81
A9566,Server,2021-12-26,Active,2382.75,4099.88
A9567,Router,2023-04-03,Active,2477.25,2897.62
A9568,Server,2019-07-28,Active,2889.34,3110.3
A9569,Router,2022-06-14,Retired,2221.19,5091.29
A9570,Switch,2023-12-16,Retired,2613.69,3427.04
A9571,Switch,2024-05-19,Active,4903.01,4435.33
A9572,Server,2024-05-31,Active,162.44,947.06
A9573,Laptop,2023-03-10,Disposed,176.35,980.75
A9574,Server,2023-01-18,Active,3448.89,1387.14
A9575,Server,2020-09-19,Disposed,4919.03,5088.61
A9576,Switch,2022-10-12,Disposed,3983.66,8852.08
A9577,Switch,2021-08-17,Active,4660.35,594.91
A9578,Desktop,2022-02-27,In Maintenance,4897.88,6521.72
A9579,Laptop,2020-08-13,In Maintenance,2677.59,9223.3
A9580,Switch,2021-04-22,Retired,207.62,2302.72
A9581,Switch,2022-10-27,Retired,927.47,7761.03
A9582,Router,2019-08-18,Disposed,1912.26,7899.9
A9583,Laptop,2021-04-05,Disposed,1401.25,7458.32
A9584,Laptop,2024-01-05,Retired,1404.31,2648.13
A9585,Server,2022-12-10,Retired,135.74,1651.03
A9586,Router,2019-10-14,Retired,267.33,6860.81
A9587,Router,2019-07-12,Active,867.29,2198.32
A9588,Server,2024-04-03,Disposed,4058.72,968.7
A9589,Switch,2023-06-08,Disposed,3193.49,9974.03
A9590,Router,2023-03-23,Retired,4957.74,9521.96
A9591,Laptop,2023-12-01,Retired,986.11,2837.53
A9592,Desktop,2020-01-27,Retired,1622.99,922.29
A9593,Printer,2023-04-28,Retired,4226.96,3788.3
A9594,Switch,2022-04-19,In Maintenance,3479.87,7212.72
A9595,Laptop,2024-06-24,In Maintenance,2569.01,7216.22
A9596,Server,2022-12-08,Retired,1326.39,4155.75
A9597,Server,2023-05-29,Active,2250.88,4438.87
A9598,Server,2019-09-28,Retired,397.02,4180.88
A9599,Desktop,2024-02-06,Active,2766.9,2207.54
A9600,Switch,2022-04-15,Active,4664.71,1429.49
A9601,Switch,2024-03-06,Disposed,3471.21,973.61
A9602,Server,2024-07-07,Disposed,4837.67,638.8
A9603,Switch,2022-06-17,Disposed,3568.12,1276.7
A9604,Laptop,2019-08-03,Disposed,446.84,8479.23
A9605,Server,2021-09-16,Disposed,1950.6,7240.28
A9606,Printer,2021-02-10,Retired,4581.74,4851.01
A9607,Switch,2019-09-04,Retired,2888.29,3941.88
A9608,Desktop,2022-11-27,Disposed,2730.45,6694.31
A9609,Laptop,2022-02-28,Disposed,2799.6,2148.68
A9610,Laptop,2019-12-25,Disposed,4825.42,1945.4
A9611,Desktop,2021-01-10,Disposed,2854.95,7699.1
A9612,Desktop,2022-11-15,Active,1266.54,2962.9
A9613,Server,2023-10-27,Active,2502.97,6800.16
A9614,Switch,2022-07-01,Retired,959.19,4826.79
A9615,Server,2023-06-04,In Maintenance,1895.26,9839.84
A9616,Desktop,2023-03-21,Active,511.03,9408.91
A9617,Server,2024-05-09,Retired,388.34,2619.68
A9618,Server,2023-10-12,Retired,1099.36,4735.61
A9619,Router,2024-01-10,Disposed,393.04,3449.86
A9620,Laptop,2021-07-15,In Maintenance,1732.09,4388.33
A9621,Router,2020-09-30,Retired,2263.24,7263.3
A9622,Router,2024-02-19,Retired,1471.79,5487.59
A9623,Laptop,2020-07-23,In Maintenance,2748.17,2962.72
A9624,Server,2020-09-30,Disposed,1309.24,7504.5
A9625,Desktop,2020-04-10,Retired,2761.91,4142.51
A9626,Switch,2024-01-04,Retired,4995.42,7882.64
A9627,Server,2024-05-16,Retired,583.11,613.79
A9628,Desktop,2021-11-23,Retired,4091.54,7932.12
A9629,Switch,2019-10-07,Active,4149.98,8967.94
A9630,Router,2023-07-07,In Maintenance,4207.99,9929.11
A9631,Router,2021-12-09,Active,2907.49,6034.4
A9632,Server,2019-09-29,Retired,2824.42,8570.48
A9633,Printer,2024-03-17,In Maintenance,2882.43,6244.39
A9634,Server,2020-12-02,Retired,2739.87,1541.59
A9635,Desktop,2020-07-19,Disposed,1052.09,1683.56
A9636,Laptop,2021-12-05,In Maintenance,3826.38,3608.41
A9637,Switch,2021-08-23,Disposed,2786.2,6912.87
A9638,Server,2019-11-23,In Maintenance,2188.18,4004.02
A9639,Switch,2023-03-01,In Maintenance,706.2,7597.62
A9640,Switch,2020-11-14,In Maintenance,1355.98,2262.37
A9641,Server,2024-02-15,In Maintenance,150.87,9055.19
